7,28,33,47,171,537,400,58,37
7,26,32,46,176,601,424,58,37
7,25,33,46,175,597,431,58,38
7,22,24,36,154,498,321,39,30
7,20,27,32,146,452,286,56,30
7,21,28,34,163,550,368,58,28
7,21,27,34,174,483,396,60,30
7,22,29,37,187,504,409,64,40
7,21,31,42,197,535,445,62,40
7,24,29,43,194,586,440,49,109
7,24,27,43,214,495,395,48,116
7,24,28,42,211,568,381,47,141
7,23,26,40,212,597,412,46,145
7,23,24,34,200,587,399,48,148
7,19,22,32,190,521,436,51,112
7,21,24,32,142,525,452,48,148
7,23,23,31,133,509,419,51,136
7,23,24,32,128,499,475,54,131
7,22,28,34,129,472,532,57,144
7,23,28,32,129,495,521,56,148
7,23,29,27,115,543,500,60,108
7,21,28,28,113,500,522,58,98
7,23,30,29,100,477,492,60,106
7,27,32,34,112,533,436,65,91
7,28,32,34,106,501,420,65,98
7,28,32,36,101,459,401,64,98
7,32,36,40,105,564,485,76,122
7,33,37,41,98,555,426,70,117
7,30,31,34,72,494,401,59,111
7,30,40,38,78,517,403,55,95
7,28,39,39,104,520,452,60,90
7,25,35,34,95,388,370,47,51
7,21,33,30,96,354,376,48,37
7,22,34,31,106,358,438,51,39
7,23,28,32,122,334,451,58,65
7,23,27,31,114,315,411,60,98
7,24,32,37,122,394,420,60,101
7,32,42,55,134,430,404,62,103
7,33,44,57,125,417,405,61,104
7,34,41,56,114,470,476,66,151
7,39,44,64,112,510,581,64,146
7,40,41,63,126,546,571,62,150
7,35,29,48,115,540,579,58,155
7,33,28,45,118,541,574,64,154
7,30,28,45,128,554,555,54,97
7,23,25,31,117,508,441,48,81
7,19,28,29,93,471,528,56,77
7,23,32,36,117,495,562,69,99
7,30,38,49,128,550,524,65,125
7,31,36,48,109,531,497,70,126
7,31,37,48,109,513,509,70,124
7,31,35,48,110,471,417,66,148
7,27,35,46,113,425,422,51,131
7,20,27,36,114,370,413,49,107
8,23,30,39,120,456,389,45,107
8,24,30,39,124,460,396,48,118
8,25,29,39,126,458,399,46,78
8,27,26,35,109,512,367,56,116
8,28,28,33,100,505,427,61,115
8,24,26,31,108,512,431,57,113
8,27,28,33,141,686,471,57,110
8,45,50,41,167,809,526,73,160
8,50,58,50,215,900,512,74,187
8,50,59,68,240,1005,477,74,192
8,52,64,83,280,1032,515,79,195
8,61,80,115,350,1095,561,130,204
8,62,84,146,436,1126,593,148,173
8,64,91,156,441,1155,646,160,113
8,69,97,169,490,1137,680,171,111
8,71,98,189,512,1147,687,177,107
8,66,91,181,483,1046,630,147,80
8,55,80,160,429,1002,533,121,66
8,69,79,154,463,904,501,119,87
8,122,75,143,428,904,452,171,129
8,260,84,112,403,833,481,359,231
8,450,104,159,502,803,517,522,286
8,567,120,176,546,749,668,627,359
8,640,129,194,563,802,740,758,407
8,700,146,209,586,769,891,898,445
8,700,184,258,715,852,906,1046,442
8,744,186,255,733,916,940,1045,605
8,955,258,261,756,931,890,1110,686
8,1072,317,332,895,858,840,1167,935
8,1099,365,405,1007,806,819,1130,1038
8,1196,417,455,970,680,860,1048,1156
8,1278,487,482,982,540,833,1046,1110
8,1238,595,502,972,441,867,1020,1167
8,1185,612,464,859,425,983,1011,1022
8,1252,671,409,788,415,957,1042,935
8,1304,732,354,878,486,986,1089,944
8,1220,792,340,895,505,1061,1119,1043
8,1204,712,350,1029,541,1139,1169,1002
8,1289,715,377,1035,540,1092,1129,981
8,1252,693,394,1082,544,1169,1123,1036
8,1191,609,414,1041,475,1105,1085,952
8,1228,474,434,1062,540,1093,1161,896
8,1229,622,464,993,550,1041,1144,843
8,1180,677,499,987,630,1104,1156,951
8,1295,651,557,1082,658,1008,1208,926
8,1281,749,721,1083,688,990,1162,895
8,1242,835,733,1053,642,932,1080,958
8,1206,831,748,1023,677,934,1041,1007
8,1196,835,728,1055,650,916,1056,959
8,1114,870,703,961,627,976,1124,1021
8,1149,878,562,964,603,1079,1243,1126
8,1152,864,558,970,635,1186,1246,1020
9,1183,789,496,976,564,1199,1350,1018
9,1193,762,493,1018,550,1173,1278,1002
9,1148,716,491,958,565,1106,1231,1014
9,1153,754,445,887,583,1079,1166,901
9,1101,736,384,827,512,937,1096,896
9,970,716,363,757,477,881,942,810
9,807,667,314,580,393,794,910,719
9,672,649,222,462,318,801,686,485
9,370,435,151,408,208,858,478,386
9,272,305,116,303,232,897,442,280
9,156,239,101,233,239,878,193,177
9,139,161,93,208,229,963,163,145
9,115,106,79,182,233,920,122,132
9,107,69,56,148,226,728,108,100
9,109,59,46,137,173,632,101,86
9,156,53,42,128,141,535,144,82
9,261,49,42,125,136,250,140,79
9,273,42,40,120,126,130,137,75
9,329,40,44,109,101,125,141,79
9,382,39,43,101,110,107,195,81
9,418,37,44,108,246,129,176,88
9,397,40,57,165,504,241,170,102
9,435,45,58,167,528,250,178,104
9,400,49,55,160,535,251,181,122
9,347,48,54,153,536,255,119,119
9,278,49,54,150,591,239,127,136
9,267,42,47,113,446,136,200,161
9,250,42,59,141,524,145,259,187
9,241,108,57,147,569,186,258,238
9,290,117,54,150,577,203,300,258
9,309,121,84,196,491,204,319,259
9,282,126,98,243,462,204,293,237
9,356,130,116,341,355,222,317,234
9,414,91,129,365,273,232,411,210
9,642,143,197,500,248,311,539,345
9,813,209,237,585,248,457,675,640
9,1032,403,278,621,266,586,804,904
9,1276,574,359,745,293,747,963,1137
9,1360,642,452,918,330,853,1001,1228
9,1301,755,505,990,401,954,1112,1318
9,1320,781,546,1064,504,1049,1165,1381
9,1315,833,555,1153,571,1096,1271,1324
9,1207,783,589,1146,573,1050,1250,1303
9,1329,785,560,1057,577,1066,1340,1322
9,1408,767,531,1032,615,1151,1300,1358
9,1401,890,550,986,590,1125,1334,1286
9,1358,872,553,913,561,1064,1257,1257
9,1366,1006,619,944,598,1151,1259,1189
10,1244,1015,685,1026,612,1172,1199,1230
10,1216,1072,697,1007,611,1163,1265,1229
10,1210,1077,680,983,613,1156,1160,1204
10,1305,1138,724,992,633,1229,1190,1321
10,1309,1030,743,967,640,1202,1238,1268
10,1293,1046,757,948,646,1168,1219,1181
10,1234,1006,765,925,621,1057,1089,1109
10,1151,876,743,906,598,1009,1140,1056
10,996,701,691,863,566,904,1072,892
10,809,682,551,768,503,779,882,830
10,713,650,397,624,448,648,783,738
10,649,538,312,538,379,533,695,595
10,594,521,268,458,299,452,487,517
10,426,500,219,386,205,379,244,344
10,350,427,147,286,185,353,193,318
10,220,303,127,219,215,423,160,275
10,168,215,90,155,204,437,121,164
10,145,174,75,139,197,402,92,100
10,168,151,82,182,191,379,80,84
10,185,109,81,179,184,345,68,71
10,198,83,76,188,147,242,69,70
10,255,64,77,202,129,152,95,70
10,317,67,115,309,131,72,180,98
10,309,64,113,290,117,70,188,98
10,304,58,115,293,99,58,189,100
10,304,56,115,295,72,51,191,96
10,334,50,114,307,72,53,184,107
10,277,33,88,261,84,53,181,80
10,268,24,81,254,90,49,181,74
10,268,23,75,249,89,58,235,74
10,319,38,90,309,99,140,277,94
10,397,65,116,368,115,181,386,219
10,584,75,121,366,158,344,529,354
10,929,347,190,464,203,544,719,674
10,1052,411,215,520,247,682,847,899
10,1131,462,259,603,292,817,1096,1064
10,1213,533,403,806,398,917,1210,1173
10,1310,643,486,978,456,1039,1258,1288
10,1275,725,501,980,507,1028,1293,1330
10,1257,746,589,1020,558,1115,1345,1298
10,1239,827,582,1016,646,1100,1264,1281
10,1264,831,507,903,608,1155,1191,1297
10,1227,812,464,824,563,1124,1160,1257
10,1141,759,463,906,528,1112,1153,1168
10,1223,774,366,913,566,1039,1094,1180
10,1242,725,413,886,553,1160,1175,1103
10,1222,732,400,909,609,1175,1199,1067
10,1185,760,447,912,620,1151,1175,1115
10,1184,756,446,840,618,1190,1115,1108
10,1142,805,454,811,558,1200,1082,1033
10,1159,800,409,810,462,1067,967,1032
10,1084,763,406,734,376,965,883,968
11,994,671,304,601,345,865,813,807
11,890,578,250,512,315,744,705,686
11,710,407,186,439,404,595,611,607
11,514,285,153,375,649,536,375,561
11,366,257,143,355,853,523,301,487
11,276,248,153,426,928,657,283,499
11,223,212,133,421,985,673,265,487
11,193,185,127,409,1124,733,225,473
11,171,178,116,406,1186,715,207,429
11,139,135,109,374,1151,659,191,395
11,124,111,83,262,1116,599,180,267
11,86,113,92,323,1139,610,175,243
11,76,115,110,377,1025,612,156,190
11,65,104,113,389,974,659,140,163
11,62,97,124,397,995,725,138,114
11,60,95,129,400,1158,740,134,86
11,51,78,118,351,1122,705,122,82
11,45,62,102,282,1066,644,112,74
11,38,64,101,245,1002,565,106,65
11,38,61,95,263,939,493,93,63
11,38,69,101,249,751,374,78,60
11,38,70,106,266,771,379,74,49
11,38,68,105,268,838,361,75,49
11,38,61,99,255,786,343,72,48
11,44,74,103,226,714,257,63,47
11,42,61,88,244,726,222,56,45
11,41,59,83,230,708,209,62,47
11,46,71,84,214,748,181,62,48
11,59,119,149,279,778,212,66,51
11,52,114,151,311,777,208,92,48
11,52,115,149,295,765,264,209,56
11,52,121,150,29